state,date,avg_temperature,avg_visibility,avg_feels_like_temperature,avg_humidity,avg_wind_speed
Johor,2022-03-28,27.841217391304347,8.459130434782608,30.6,87.30208695652173,3.324695652173913
Johor,2022-03-29,27.96829931972789,8.889795918367346,31.053061224489795,85.92829931972788,3.9333333333333336
Johor,2022-03-30,28.561786600496276,8.741935483870968,31.636476426799007,83.612158808933,3.8449131513647643
Johor,2022-03-31,27.53875,8.908333333333333,30.65,82.5875,6.382916666666667
Johor,2022-04-01,28.478188775510205,7.667091836734694,31.802295918367346,83.2530612244898,4.336479591836735
Johor,2022-04-02,26.652575957727873,8.722589167767504,28.833553500660503,90.1665785997358,2.5324966974900924
Johor,2022-04-03,25.641435562805874,8.584013050570963,27.154975530179446,93.05872756933115,2.9089722675367047
Johor,2022-04-04,27.28119205298013,8.95364238410596,29.211920529801326,86.04688741721854,3.2197350993377483
Johor,2022-04-05,27.01506172839506,8.737037037037037,28.890123456790125,89.80086419753087,3.1764197530864196
Johor,2022-04-06,27.576348039215688,8.822303921568627,29.931372549019606,86.03725490196078,4.523897058823529
Johor,2022-04-07,26.037390213299876,8.381430363864492,26.683814303638645,91.88757841907152,4.2360100376411545
Johor,2022-04-08,27.179646017699117,8.332490518331227,29.154235145385588,85.32225031605563,4.447408343868521
Johor,2022-04-09,27.318639455782314,8.997278911564626,28.90340136054422,86.41877551020409,3.7565986394557824
Johor,2022-04-10,27.137532133676093,8.5,29.12210796915167,88.60424164524422,3.252827763496144
Johor,2022-04-11,26.06842751842752,8.14864864864865,27.377149877149876,92.87923832923833,2.6495085995085996
Johor,2022-04-12,27.374193548387098,7.993548387096774,30.258064516129032,87.91690322580645,2.4838709677419355
Johor,2022-04-13,27.160204081632653,6.690051020408164,28.602040816326532,90.80318877551021,2.773341836734694
Johor,2022-04-14,27.984689655172414,7.9255172413793105,30.133793103448276,86.38648275862069,4.603448275862069
Johor,2022-04-15,27.548249027237354,8.289234760051881,29.927367055771725,88.71426718547342,3.8103761348897534
Johor,2022-04-16,28.59863354037267,8.559006211180124,31.685714285714287,83.82024844720497,3.6424844720496896
Johor,2022-04-17,28.55056890012642,7.405815423514539,32.16940581542352,87.48938053097345,3.0305941845764854
Johor,2022-04-18,28.38375314861461,8.288413098236775,31.477329974811084,85.84068010075566,3.9976070528967256
Johor,2022-04-19,27.687862796833773,8.24538258575198,30.576517150395777,87.0895778364116,3.137203166226913
Johor,2022-04-20,28.271088861076347,8.052565707133917,31.778473091364205,85.35644555694618,4.010137672090113
Johor,2022-04-21,25.44358024691358,8.538271604938272,28.346913580246913,94.76358024691358,2.4535802469135803
Johor,2022-04-22,28.521284634760704,7.845088161209068,31.727959697733,84.69811083123426,4.350377833753148
Johor,2022-04-23,28.424474660074164,8.794808405438813,33.813349814585905,86.89184177997528,2.9894932014833127
Johor,2022-04-24,28.6219794344473,8.353470437017995,32.9280205655527,85.6060411311054,2.8697943444730076
Johor,2022-04-25,27.863695090439276,8.294573643410853,31.04780361757106,88.68514211886306,2.97015503875969
Johor,2022-04-26,28.02453531598513,8.329615861214375,30.04089219330855,86.5179677819083,2.9598513011152416
Johor,2022-04-27,27.09346991037132,8.701664532650447,29.622279129321385,90.45889884763125,2.6558258642765686
Johor,2022-04-28,28.87849196538937,8.556242274412856,33.46477132262052,84.77849196538936,3.3342398022249693
Johor,2022-04-29,28.81868811881188,8.716584158415841,31.172029702970296,84.21324257425742,4.3396039603960395
Johor,2022-04-30,28.690301441677587,8.606815203145478,31.851900393184795,84.8826998689384,3.5686762778505896
Johor,2022-05-01,27.906438356164383,7.316438356164384,31.484931506849314,91.05301369863014,3.015753424657534
Johor,2022-05-02,28.098477157360406,8.035532994923859,30.281725888324875,86.36129441624365,4.513197969543147
Johor,2022-05-03,28.24846368715084,8.409217877094973,31.262569832402235,86.15251396648044,4.469413407821229
Johor,2022-05-04,28.045923913043477,8.403532608695652,31.434782608695652,88.4485054347826,4.457336956521739
Johor,2022-05-05,28.99857881136951,8.603359173126615,31.988372093023255,85.26124031007753,3.3922480620155038
Johor,2022-05-06,29.58179581795818,8.587945879458795,34.460024600246,84.81845018450184,3.3169741697416972
Johor,2022-05-07,27.448467966573816,8.06824512534819,30.34401114206128,91.14972144846797,3.740389972144847
Johor,2022-05-08,27.608344733242134,8.677154582763338,30.42954856361149,90.56634746922025,2.830642954856361
Johor,2022-05-09,28.5168776371308,8.168776371308017,32.48523206751055,89.75499296765119,4.958790436005626
Johor,2022-05-10,28.585971685971685,8.015444015444016,32.8957528957529,89.36782496782497,3.346203346203346
Johor,2022-05-11,27.909803921568628,8.248774509803921,31.99142156862745,89.53737745098039,3.4185049019607843
Johor,2022-05-12,29.098950131233597,7.833333333333333,32.721784776902886,85.36692913385826,4.63490813648294
Johor,2022-05-13,29.549934469200526,8.301441677588466,33.048492791612055,81.80366972477064,3.218086500655308
Johor,2022-05-14,28.797783572359844,8.143415906127771,33.289439374185136,87.22086049543677,2.788657105606258
Johor,2022-05-15,27.71072796934866,7.996168582375479,30.911877394636015,89.99565772669222,3.717879948914432
Johor,2022-05-16,26.76317733990148,8.119458128078819,28.261083743842363,90.51391625615763,5.123645320197045
Johor,2022-05-17,29.153108808290156,8.621761658031089,32.16580310880829,81.84520725388602,2.881735751295337
Johor,2022-05-18,29.969900497512437,8.287313432835822,34.41417910447761,82.5181592039801,3.486194029850746
Johor,2022-05-19,27.77940813810111,7.908754623921085,31.329223181257706,89.8980271270037,3.2612823674475955
Johor,2022-05-20,28.605210918114143,7.861042183622828,32.406947890818856,85.03870967741935,3.6187344913151365
Johor,2022-05-21,28.339162561576355,8.657635467980295,31.726600985221676,86.07943349753694,3.6954433497536945
Johor,2022-05-22,28.72361623616236,7.586715867158672,31.084870848708487,84.23813038130382,3.2094710947109473
Johor,2022-05-23,28.362227912932138,7.692701664532651,31.57362355953905,86.30985915492958,3.6469910371318823
Johor,2022-05-24,28.47632311977716,8.130919220055711,30.908077994428968,86.91713091922006,3.6508356545961003
Johor,2022-05-25,26.825531914893617,8.07133917396746,29.50688360450563,91.11414267834793,4.593241551939925
Johor,2022-05-26,28.150990099009903,8.978960396039604,31.451732673267326,82.67128712871288,3.457920792079208
Johor,2022-05-27,28.82120451693852,8.267252195734002,32.07402760351317,84.41769134253451,3.7292346298619825
Johor,2022-05-28,28.236273115220484,8.244665718349928,31.362731152204837,86.79203413940256,4.344950213371266
Johor,2022-05-29,28.855282199710565,8.716353111432706,31.50217076700434,82.683502170767,3.8098408104196815
Johor,2022-05-30,29.758088235294117,8.731617647058824,33.549019607843135,79.57107843137256,3.797671568627451
Johor,2022-05-31,30.21203830369357,8.261285909712722,34.25034199726402,83.95526675786594,4.004651162790697
Johor,2022-06-01,28.742105263157896,7.345479082321187,32.310391363022944,90.24547908232118,3.0686909581646424
Johor,2022-06-02,26.621306818181818,7.588068181818182,28.576704545454547,89.27556818181819,3.8642045454545455
Johor,2022-06-03,28.958258642765685,8.535211267605634,31.267605633802816,85.94430217669654,4.792317541613317
Johor,2022-06-04,28.385019206145966,8.240717029449424,31.199743918053777,85.4708066581306,3.742125480153649
Johor,2022-06-05,27.338522427440633,8.036939313984169,29.558047493403695,89.55712401055409,3.1684696569920843
Johor,2022-06-06,27.959944751381215,7.867403314917127,29.49171270718232,86.1932320441989,3.694060773480663
Johor,2022-06-07,26.91534954407295,8.358662613981762,30.148936170212767,88.13085106382978,2.6407294832826747
Johor,2022-06-08,28.389698492462312,7.919597989949748,31.28894472361809,84.89095477386935,4.19572864321608
Johor,2022-06-09,26.16608442503639,7.213973799126638,28.526928675400292,91.63842794759826,2.585443959243086
Johor,2022-06-10,26.593385826771655,7.952755905511811,30.028346456692912,89.25102362204724,2.7788976377952754
Johor,2022-06-11,26.50963687150838,8.501396648044693,28.972067039106147,91.23519553072626,4.308100558659218
Johor,2022-06-12,26.289159891598917,8.42818428184282,27.74390243902439,93.12574525745258,3.8742547425474254
Johor,2022-06-13,26.71214814814815,8.017777777777777,27.81925925925926,90.0322962962963,3.018666666666667
Johor,2022-06-14,26.299797570850203,8.540485829959515,28.661943319838056,87.40566801619433,3.1983805668016196
Johor,2022-06-15,26.916515151515153,7.746969696969697,29.272727272727273,89.95833333333333,3.4095454545454547
Johor,2022-06-16,26.18523076923077,7.392307692307693,28.11846153846154,91.8456923076923,2.8264615384615386
Johor,2022-06-17,27.249810606060606,7.895833333333333,30.799242424242426,86.08617424242425,3.1863636363636365
Johor,2022-06-18,26.36607843137255,8.4,29.356862745098038,87.28137254901961,2.30078431372549
Johor,2022-06-19,26.731869918699186,8.307317073170731,29.975609756097562,89.10276422764228,2.8221138211382115
Johor,2022-06-20,26.242496050552923,8.941548183254344,28.595576619273302,87.42812006319116,3.6808846761453395
Johor,2022-06-21,25.883333333333333,8.402439024390244,27.321138211382113,90.09532520325203,2.73130081300813
Johor,2022-06-22,27.62185628742515,8.311377245508982,30.067365269461078,86.0494011976048,4.0347305389221555
Johor,2022-06-23,26.125854993160054,8.277701778385772,28.183310533515733,90.44445964432285,2.66046511627907
Johor,2022-06-24,26.798341836734693,8.455357142857142,28.584183673469386,89.97002551020408,3.1973214285714286
Johor,2022-06-25,27.11509433962264,8.528301886792454,28.911051212938006,88.11684636118598,3.720754716981132
Johor,2022-06-26,28.35989010989011,8.417582417582418,29.992673992673993,87.21923076923076,4.639010989010989
Johor,2022-06-27,26.24849884526559,7.933025404157044,28.79445727482679,89.89653579676674,1.9362586605080832
Johor,2022-06-28,25.46804347826087,7.160869565217391,26.889130434782608,93.91282608695653,2.4078260869565216
Johor,2022-06-29,27.066618911174785,7.775071633237823,29.873925501432666,85.69899713467049,3.080945558739255
Johor,2022-06-30,27.355744680851064,8.787234042553191,30.374468085106383,81.73191489361702,7.221276595744681
Johor,2022-07-01,28.270152091254754,8.773764258555133,32.12167300380228,79.01844106463878,4.433079847908745
Johor,2022-07-02,27.979110251450678,8.705996131528046,31.3036750483559,80.51044487427465,3.9015473887814314
Johor,2022-07-03,28.10814393939394,8.464015151515152,32.22537878787879,80.73465909090909,3.962121212121212
Johor,2022-07-04,28.82864864864865,8.425225225225224,32.66486486486487,79.90774774774775,4.0663063063063065
Johor,2022-07-05,26.432329317269076,8.042168674698795,28.339357429718877,87.7855421686747,3.541767068273092
Johor,2022-07-06,26.5717017208413,8.334608030592735,29.1395793499044,86.66271510516252,3.075717017208413
Johor,2022-07-07,27.863951120162934,8.531568228105906,32.35845213849287,81.71364562118126,3.6321792260692463
Johor,2022-07-08,27.663906581740978,8.711252653927813,31.318471337579616,82.51231422505307,3.6789808917197453
Johor,2022-07-09,30.426315789473684,8.873684210526315,34.963157894736845,78.05131578947369,5.385
Johor,2022-07-10,27.83719165085389,8.74573055028463,30.78178368121442,89.20721062618595,3.8332068311195444
Johor,2022-07-11,28.412755102040816,8.5,31.26360544217687,85.60442176870748,3.8988095238095237
Johor,2022-07-12,27.669961489088575,8.623876765083441,31.38382541720154,87.5183568677792,4.138382541720154
Johor,2022-07-13,28.270306748466258,8.338650306748466,32.379141104294476,87.19779141104294,3.0265030674846627
Johor,2022-07-14,28.433946078431372,8.473039215686274,31.965686274509803,86.81421568627451,3.109313725490196
Johor,2022-07-15,28.230856423173805,8.253148614609572,31.15994962216625,87.21372795969774,3.462846347607053
Johor,2022-07-16,29.347523427041498,8.261044176706827,32.235609103078986,82.13828647925034,4.280856760374832
Johor,2022-07-17,29.93920220082531,8.995873452544703,34.79779917469051,83.61251719394772,4.640715268225585
Johor,2022-07-18,30.112377450980393,8.761029411764707,35.099264705882355,82.49803921568628,4.371078431372549
Johor,2022-07-19,30.075061425061424,8.48894348894349,34.83292383292383,81.15184275184275,4.855036855036855
Johor,2022-07-20,26.690036900369005,8.324723247232471,28.68757687576876,88.40381303813038,3.5068880688806887
Johor,2022-07-21,26.75037821482602,8.043872919818456,28.927382753403933,90.07443267776097,2.5186081694402422
Johor,2022-07-22,27.389264705882354,8.305882352941177,31.808823529411764,88.20308823529412,2.9967647058823528
Johor,2022-07-23,27.5677793904209,8.399129172714078,30.85631349782293,88.44267053701016,3.107402031930334
Johor,2022-07-24,27.099038461538463,8.321428571428571,29.582417582417584,88.70714285714286,3.2425824175824176
Johor,2022-07-25,25.886915887850467,7.977303070761015,27.487316421895862,92.79372496662216,2.5994659546061416
Johor,2022-07-26,26.587882496940026,8.470012239902081,28.695226438188495,90.00648714810282,2.994859241126071
Johor,2022-07-27,28.642892156862747,8.583333333333334,30.401960784313726,82.64742647058823,5.020833333333333
Johor,2022-07-28,26.045717884130983,7.166246851385391,27.10831234256927,94.73740554156171,2.547229219143577
Johor,2022-07-29,25.894300518134713,7.2979274611398965,27.930051813471504,93.2997409326425,3.477979274611399
Johor,2022-07-30,27.997146401985113,8.337468982630273,31.08560794044665,84.77990074441688,4.463275434243176
Johor,2022-07-31,26.797326852976912,8.111786148238153,28.986634264884568,90.26464155528554,3.652490886998785
Johor,2022-08-01,27.534926470588236,8.216911764705882,29.811274509803923,87.84142156862745,3.1182598039215685
Johor,2022-08-02,26.135400516795865,8.195090439276486,27.502583979328165,93.23320413436693,2.7018087855297157
Johor,2022-08-03,26.398277982779828,7.920049200492005,27.61869618696187,91.11217712177121,3.4321033210332104
Johor,2022-08-04,25.16262254901961,8.047794117647058,27.626225490196077,93.51164215686275,3.0378676470588237
Johor,2022-08-05,26.838231631382317,8.315068493150685,28.818181818181817,88.08804483188045,2.133250311332503
Johor,2022-08-06,28.527272727272727,8.91031941031941,31.035626535626534,80.08206388206388,4.764373464373464
Johor,2022-08-07,28.179768041237114,8.426546391752577,30.390463917525775,84.34884020618557,5.119716494845361
Johor,2022-08-08,28.43639705882353,8.259803921568627,30.029411764705884,85.40269607843138,4.756004901960784
Johor,2022-08-09,28.561910994764396,7.429319371727749,30.61780104712042,83.25301047120419,4.254712041884817
Johor,2022-08-10,28.922426470588235,8.324754901960784,31.529411764705884,82.0546568627451,5.3882352941176475
Johor,2022-08-11,29.808114856429462,8.49812734082397,33.71161048689139,80.56591760299625,5.3154806491885145
Johor,2022-08-12,27.848171500630517,8.441361916771752,32.973518284993695,88.86279949558639,3.408827238335435
Johor,2022-08-13,27.104959785522787,8.575067024128685,29.745308310991955,87.87788203753351,3.7827077747989275
Johor,2022-08-14,27.00574098798398,8.647530040053404,30.404539385847798,88.57102803738317,2.8801068090787716
Johor,2022-08-15,27.951772151898734,8.188607594936709,30.50506329113924,86.10860759493671,3.27126582278481
Johor,2022-08-16,27.505598958333334,7.958333333333333,31.186197916666668,86.70260416666666,3.620833333333333
Johor,2022-08-17,28.916299019607845,8.491421568627452,32.52205882352941,83.49203431372548,4.782107843137255
Johor,2022-08-18,26.957460732984295,7.887434554973822,29.99738219895288,89.30143979057591,3.6
Johor,2022-08-19,27.40171779141104,8.663803680981594,31.573006134969326,87.9596319018405,3.7990184049079754
Johor,2022-08-20,25.623202170963363,8.054274084124831,27.57259158751696,94.00379918588874,2.8453188602442334
Johor,2022-08-21,26.652143845089903,8.594744121715076,29.89764868603043,89.76154910096818,4.41313969571231
Johor,2022-08-22,28.073923739237394,8.68880688806888,30.489544895448955,84.03640836408364,3.3723247232472326
Johor,2022-08-23,25.976470588235294,8.214460784313726,28.386029411764707,91.47120098039215,2.8933823529411766
Johor,2022-08-24,27.28561917443409,8.616511318242344,30.177097203728362,87.09467376830892,3.8837549933422104
Johor,2022-08-25,26.106633906633906,8.047911547911548,28.235872235872236,93.33439803439803,3.145945945945946
Johor,2022-08-26,24.515970149253732,6.895522388059701,25.44776119402985,95.53791044776119,2.509402985074627
Johor,2022-08-27,25.741241379310345,7.4013793103448275,27.82896551724138,91.22455172413792,2.690758620689655
Johor,2022-08-28,26.109142857142857,8.134285714285713,28.25,91.68985714285714,3.245857142857143
Johor,2022-08-29,26.433374233128834,8.120245398773006,28.74355828220859,90.24907975460123,2.7374233128834358
Johor,2022-08-30,26.975123152709358,8.630541871921181,29.700738916256157,88.5960591133005,3.7616995073891624
Johor,2022-08-31,27.884455324357404,8.248470012239903,30.38188494492044,85.15128518971848,3.2618115055079557
Johor,2022-09-01,27.60189393939394,8.63510101010101,30.335858585858585,87.20214646464646,3.1378787878787877
Johor,2022-09-02,26.61081081081081,8.469416785206258,29.964438122332858,90.95376955903272,4.47027027027027
Johor,2022-09-03,28.067992424242423,8.465909090909092,30.352272727272727,88.12083333333334,5.595454545454546
Johor,2022-09-04,28.358872651356993,8.739039665970772,32.127348643006265,89.00187891440501,4.694780793319415
Johor,2022-09-05,26.214698162729658,7.364829396325459,30.3503937007874,93.30997375328084,2.416535433070866
Johor,2022-09-06,27.38,7.63312101910828,30.684076433121017,86.16751592356688,3.1211464968152867
Johor,2022-09-07,26.65570552147239,8.3079754601227,29.479754601226993,88.20858895705521,4.4242944785276075
Johor,2022-09-08,26.929019607843138,8.556862745098039,28.900653594771242,89.28993464052287,2.7183006535947714
Johor,2022-09-09,25.609541984732825,7.786259541984733,26.940203562340965,93.8179389312977,2.2638676844783716
Johor,2022-09-10,27.859718309859154,8.377464788732395,29.63943661971831,87.31661971830987,3.2538028169014086
Johor,2022-09-11,26.2629679144385,8.20855614973262,28.109625668449198,91.45561497326203,3.4885026737967912
Johor,2022-09-12,27.44506866416979,7.9937578027465666,30.26092384519351,85.90099875156055,2.789138576779026
Johor,2022-09-13,27.468053855569156,8.402692778457773,30.258261933904528,87.19461444308446,4.21921664626683
Johor,2022-09-14,27.163558282208587,8.622085889570553,28.754601226993866,85.04760736196319,5.783312883435583
Johor,2022-09-15,27.41521739130435,8.673913043478262,28.838874680306905,85.88094629156011,3.921611253196931
Johor,2022-09-16,27.629290322580644,7.672258064516129,29.121290322580645,87.05096774193548,3.836
Johor,2022-09-17,27.792952127659575,7.88031914893617,29.929521276595743,88.13244680851064,3.414760638297872
Johor,2022-09-18,25.301478494623655,7.669354838709677,27.00537634408602,94.35322580645162,4.677822580645161
Johor,2022-09-19,27.282513661202184,8.142076502732241,28.721311475409838,86.8561475409836,3.0131147540983605
Johor,2022-09-20,26.639729397293973,8.565805658056581,28.113161131611317,88.88720787207872,3.8137761377613777
Johor,2022-09-21,28.309725685785537,8.052369077306734,30.55361596009975,85.08740648379052,3.7286783042394016
Johor,2022-09-22,25.68833746898263,8.064516129032258,27.46650124069479,89.76799007444168,4.889330024813896
Johor,2022-09-23,28.58848684210526,8.65296052631579,29.769736842105264,81.1439144736842,3.022861842105263
Johor,2022-09-24,27.800954979536154,8.652114597544339,30.51705320600273,85.27735334242837,4.904092769440655
Johor,2022-09-25,26.388781163434903,8.18836565096953,28.462603878116344,89.751108033241,5.369806094182826
Johor,2022-09-26,27.416770963704632,8.88360450563204,30.573216520650814,87.298372966207765,3.5914893617021275
Johor,2022-09-27,28.45803680981595,8.29079754601227,30.238036809815952,82.97239263803681,4.090306748466258
Johor,2022-09-28,28.112760736196318,7.671165644171779,30.00245398773006,84.69815950920245,4.775092024539878
Johor,2022-09-29,28.046975546975546,8.562419562419562,30.751608751608753,85.5024453024453,3.4978120978120977
